id_city,id_reg,id_dep,city_name,dens_pop,density_degree,density_type,total_pop_2019,no_commute_pop,work_commute_perc
57547,44,57,Pommérieux,162.18,6,"Rural à habitat dispersé",699,30.482,95.6392
57548,44,57,Pontoy,53.66,6,"Rural à habitat dispersé",543,28.0379,94.8365
57549,44,57,Pontpierre,86.44,5,"Bourgs ruraux",733,50,93.1787
57550,44,57,Porcelette,184.38,5,"Bourgs ruraux",2478,110.16,95.5545
57551,44,57,Postroff,42.6,6,"Rural à habitat dispersé",213,10.1429,95.2381
57552,44,57,Pouilly,122.7,4,"Ceintures urbaines",627,42.0542,93.2928
57553,44,57,Pournoy-la-Chétive,246.09,5,"Bourgs ruraux",630,34.8107,94.4745
57554,44,57,Pournoy-la-Grasse,96.52,5,"Bourgs ruraux",694,21.0562,96.966
57555,44,57,Prévocourt,16.4,6,"Rural à habitat dispersé",111,20,81.982
57556,44,57,Puttelange-aux-Lacs,185.41,5,"Bourgs ruraux",3089,205,93.3635
57557,44,57,Puttelange-lès-Thionville,94.56,6,"Rural à habitat dispersé",1009,60,94.0535
57558,44,57,Puttigny,10.71,6,"Rural à habitat dispersé",80,NULL,NULL
57559,44,57,Puzieux,28.07,6,"Rural à habitat dispersé",176,5.17647,97.0588
57560,44,57,Racrange,87.15,5,"Bourgs ruraux",624,25,95.9936
57561,44,57,Rahling,34.6,6,"Rural à habitat dispersé",737,61.2465,91.6898
57562,44,57,Ranguevaux,83.28,4,"Ceintures urbaines",847,36.4469,95.6969
57563,44,57,Raville,36.26,6,"Rural à habitat dispersé",256,29.7951,88.3613
57564,44,57,Réchicourt-le-Château,23.07,6,"Rural à habitat dispersé",557,49.376,91.1354
57565,44,57,Rédange,180.91,4,"Ceintures urbaines",995,34.9649,96.4859
57566,44,57,Réding,203.1,4,"Ceintures urbaines",2358,235.017,90.0332
57567,44,57,Rémelfang,44.55,6,"Rural à habitat dispersé",147,5,96.5986
57568,44,57,Rémelfing,533.21,5,"Bourgs ruraux",1397,39.3328,97.1845
57569,44,57,Rémeling,49.46,6,"Rural à habitat dispersé",320,15,95.3125
57570,44,57,Rémering,85.63,6,"Rural à habitat dispersé",423,10.1683,97.5962
57571,44,57,Rémering-lès-Puttelange,113.53,6,"Rural à habitat dispersé",1049,90.0282,91.4177
57572,44,57,Rémilly,105.91,5,"Bourgs ruraux",2006,248.418,87.6162
57573,44,57,Réning,34.18,6,"Rural à habitat dispersé",135,25.3759,81.203
57574,44,57,Basse-Rentgen,48.95,6,"Rural à habitat dispersé",512,19.6169,96.1686
57575,44,57,Retonfey,138.89,5,"Bourgs ruraux",1357,25.2418,98.1399
57576,44,57,Rettel,111.76,6,"Rural à habitat dispersé",770,65.197,91.5329
57577,44,57,Reyersviller,45.07,6,"Rural à habitat dispersé",375,15,96
57578,44,57,Rezonville-Vionville,21.47,6,"Rural à habitat dispersé",496,40,91.9355
57579,44,57,Rhodes,11.24,7,"Rural à habitat très dispersé",128,NULL,NULL
57580,44,57,Riche,29.5,6,"Rural à habitat dispersé",187,15,91.9786
57581,44,57,Richeling,83.37,6,"Rural à habitat dispersé",351,20.7292,94.0943
57582,44,57,Richemont,246.7,4,"Ceintures urbaines",2092,166.241,92.0535
57583,44,57,Richeval,27.64,6,"Rural à habitat dispersé",136,NULL,NULL
57584,44,57,Rimling,49.17,6,"Rural à habitat dispersé",652,30.1031,95.383
57586,44,57,Rochonvillers,32.98,6,"Rural à habitat dispersé",186,NULL,NULL
57587,44,57,Rodalbe,23.65,6,"Rural à habitat dispersé",250,5.18079,97.9277
57588,44,57,Rodemack,127.01,6,"Rural à habitat dispersé",1265,91.7933,92.7436
57589,44,57,Rohrbach-lès-Bitche,174.17,5,"Bourgs ruraux",2313,238.565,89.6859
57590,44,57,Rolbing,42.88,6,"Rural à habitat dispersé",256,19.8158,92.2594
57591,44,57,Rombas,843.54,2,"Centres urbains intermédiaires",9861,596.478,93.9511
57592,44,57,Romelfing,32.55,6,"Rural à habitat dispersé",348,43.7083,87.4401
57593,44,57,Roncourt,151.26,5,"Bourgs ruraux",1018,35.3571,96.5268
57594,44,57,Roppeviller,7.12,6,"Rural à habitat dispersé",98,5,94.898
57595,44,57,Rorbach-lès-Dieuze,11.88,7,"Rural à habitat très dispersé",50,4.90196,90.1961
57596,44,57,Rosbruck,529.79,4,"Ceintures urbaines",747,35.0499,95.3079
57597,44,57,Rosselange,495.33,4,"Ceintures urbaines",2650,86.4834,96.7365
57598,44,57,Rouhling,333.06,4,"Ceintures urbaines",2005,70,96.5087
57599,44,57,Roupeldange,143.65,6,"Rural à habitat dispersé",362,29.4895,91.8537
57600,44,57,Roussy-le-Village,112.64,5,"Bourgs ruraux",1408,40.4807,97.1249
57601,44,57,Rozérieulles,204.1,4,"Ceintures urbaines",1343,91.8544,93.1605
57602,44,57,Rurange-lès-Thionville,274.07,5,"Bourgs ruraux",2431,101.334,95.8316
57603,44,57,Russange,367.92,4,"Ceintures urbaines",1273,45.0129,96.464
57604,44,57,Rustroff,193.19,3,"Petites villes",624,20,96.7949
57605,44,57,Sailly-Achâtel,36.55,6,"Rural à habitat dispersé",299,9.86799,96.6997
57606,44,57,Saint-Avold,434.47,2,"Centres urbains intermédiaires",15415,2452.52,84.09
57607,44,57,Sainte-Barbe,54.99,6,"Rural à habitat dispersé",761,20,97.3719
57609,44,57,Saint-Epvre,37.26,6,"Rural à habitat dispersé",174,NULL,NULL
57610,44,57,Saint-François-Lacroix,41.34,6,"Rural à habitat dispersé",303,15,95.0495
57611,44,57,Saint-Georges,23.58,6,"Rural à habitat dispersé",191,20,89.5288
57612,44,57,Saint-Hubert,14.96,7,"Rural à habitat très dispersé",240,5.17241,97.8448
57613,44,57,Saint-Jean-de-Bassel,35.52,6,"Rural à habitat dispersé",357,26.4791,92.5829
57614,44,57,Saint-Jean-Kourtzerode,448.73,6,"Rural à habitat dispersé",709,195.226,72.4646
57615,44,57,Saint-Jean-Rohrbach,79.41,6,"Rural à habitat dispersé",968,54.9432,94.324
57616,44,57,Saint-Julien-lès-Metz,741.32,1,"Grands centres urbains",3373,336.173,90.0334
57617,44,57,Saint-Jure,26.77,6,"Rural à habitat dispersé",284,9.73623,96.5717
57618,44,57,Saint-Louis,70.37,6,"Rural à habitat dispersé",653,68.4829,89.5126
57619,44,57,Saint-Louis-lès-Bitche,104.19,6,"Rural à habitat dispersé",472,50,89.4068
57620,44,57,Sainte-Marie-aux-Chênes,426.89,3,"Petites villes",4350,339.715,92.1905
57621,44,57,Saint-Médard,11.02,6,"Rural à habitat dispersé",109,5,95.4128
57622,44,57,Saint-Privat-la-Montagne,326.88,5,"Bourgs ruraux",1909,114.454,94.0045
57623,44,57,Saint-Quirin,13.33,6,"Rural à habitat dispersé",711,86.6962,87.8064
57624,44,57,Sainte-Ruffine,822.54,4,"Ceintures urbaines",584,34.0629,94.1673
57625,44,57,Salonnes,14.03,6,"Rural à habitat dispersé",178,4.83331,97.2847
57626,44,57,Sanry-lès-Vigy,95.68,6,"Rural à habitat dispersé",531,39.9989,92.4672
57627,44,57,Sanry-sur-Nied,67.36,6,"Rural à habitat dispersé",324,9.73586,96.9951
57628,44,57,Sarralbe,164.35,5,"Bourgs ruraux",4485,645.301,85.612
57629,44,57,Sarraltroff,64.91,6,"Rural à habitat dispersé",777,30,96.139
57630,44,57,Sarrebourg,759.09,2,"Centres urbains intermédiaires",12449,2432.94,80.4568
57631,44,57,Sarreguemines,695.48,3,"Petites villes",20635,4587.09,77.7704
57633,44,57,Sarreinsming,180.8,5,"Bourgs ruraux",1262,54.2548,95.7009
57634,44,57,Saulny,153.78,5,"Bourgs ruraux",1507,35,97.6775
57635,44,57,Schalbach,28.93,6,"Rural à habitat dispersé",364,35,90.3846
57636,44,57,Schmittviller,135.62,6,"Rural à habitat dispersé",316,27.9959,91.1405
57637,44,57,Schneckenbusch,143.4,6,"Rural à habitat dispersé",304,10.0478,96.6948
57638,44,57,Schœneck,613.55,4,"Ceintures urbaines",2491,74.8154,96.9966
57639,44,57,Schorbach,40.42,6,"Rural à habitat dispersé",540,44.8465,91.6951
57640,44,57,Schwerdorff,50.85,6,"Rural à habitat dispersé",479,20.2137,95.78
57641,44,57,Schweyen,26.7,6,"Rural à habitat dispersé",303,38.161,87.4056
57642,44,57,Scy-Chazelles,591.81,4,"Ceintures urbaines",2675,175,93.4579
57643,44,57,Secourt,27.22,6,"Rural à habitat dispersé",199,14.8507,92.5373
57644,44,57,Seingbouse,217.76,4,"Ceintures urbaines",1753,95,94.5807
57645,44,57,Semécourt,443.91,4,"Ceintures urbaines",1021,41.05,95.9794
57647,44,57,Serémange-Erzange,1110.13,1,"Grands centres urbains",4163,135,96.7571
57648,44,57,Servigny-lès-Raville,34.72,6,"Rural à habitat dispersé",493,34.7344,92.9545
57649,44,57,Servigny-lès-Sainte-Barbe,153.72,6,"Rural à habitat dispersé",475,34.6729,92.7004
57650,44,57,Sierck-les-Bains,370,3,"Petites villes",1776,126.896,92.8549
57651,44,57,Siersthal,61.66,6,"Rural à habitat dispersé",648,66.0069,89.8138
57652,44,57,Sillegny,52.77,6,"Rural à habitat dispersé",552,51.8265,90.6111
57653,44,57,Silly-en-Saulnois,14.04,7,"Rural à habitat très dispersé",33,5.32258,83.871
57654,44,57,Silly-sur-Nied,152.64,6,"Rural à habitat dispersé",693,30.1308,95.6521
57655,44,57,Solgne,153.5,5,"Bourgs ruraux",1119,94.5774,91.548
57656,44,57,Sorbey,68.34,6,"Rural à habitat dispersé",382,30,92.1466
57657,44,57,Sotzeling,5.19,7,"Rural à habitat très dispersé",19,NULL,NULL
57658,44,57,Soucht,97.95,5,"Bourgs ruraux",1053,60.4753,94.2569
57659,44,57,Spicheren,398.52,4,"Ceintures urbaines",3232,190.348,94.1105
57660,44,57,Stiring-Wendel,3105,2,"Centres urbains intermédiaires",11178,644.57,94.2336
57661,44,57,Sturzelbronn,5.35,6,"Rural à habitat dispersé",174,19.5506,88.764
57662,44,57,Suisse,19.88,6,"Rural à habitat dispersé",100,4.7619,95.2381
57663,44,57,Talange,2102.97,4,"Ceintures urbaines",7781,537.693,93.0897
57664,44,57,Tarquimpol,14.91,7,"Rural à habitat très dispersé",61,5,91.8033
57665,44,57,Tenteling,147.43,5,"Bourgs ruraux",1060,40.3425,96.1941
57666,44,57,Terville,1862.66,4,"Ceintures urbaines",7134,410.783,94.2419
57667,44,57,Téterchen,90.29,5,"Bourgs ruraux",790,40.7742,94.8387
57668,44,57,Teting-sur-Nied,130.21,4,"Ceintures urbaines",1280,76.3248,94.0371
57669,44,57,Théding,304.18,4,"Ceintures urbaines",2473,110,95.552
57670,44,57,Thicourt,24.55,6,"Rural à habitat dispersé",135,NULL,NULL
57671,44,57,Thimonville,20.81,6,"Rural à habitat dispersé",154,4.96774,96.7742
57672,44,57,Thionville,817.52,2,"Centres urbains intermédiaires",40778,5641.01,86.1665
57673,44,57,Thonville,18.58,6,"Rural à habitat dispersé",47,NULL,NULL
57674,44,57,Tincry,20.54,6,"Rural à habitat dispersé",174,15,91.3793
57675,44,57,Torcheville,18.73,7,"Rural à habitat très dispersé",115,14.6186,87.2881
57676,44,57,Tragny,17.13,6,"Rural à habitat dispersé",93,9.58763,89.6907
57677,44,57,Trémery,139.04,5,"Bourgs ruraux",1047,88.3121,91.5652
57678,44,57,Tressange,237.18,5,"Bourgs ruraux",2220,62.6252,97.179
57679,44,57,Tritteling-Redlach,88.83,6,"Rural à habitat dispersé",533,45.2115,91.5175
57680,44,57,Troisfontaines,97.74,5,"Bourgs ruraux",1256,134.54,89.2882
