,id_city,city_name,density_degree,density_type,total_pop_2019
4097,12097,Espeyrac,7,Rural à habitat très dispersé,248
4098,12098,Estaing,6,Rural à habitat dispersé,461
4099,12099,Fayet,6,Rural à habitat dispersé,241
4100,12100,Firmi,5,Bourgs ruraux,2372
4101,12101,Flagnac,6,Rural à habitat dispersé,1072
4102,12102,Flavin,5,Bourgs ruraux,2359
4103,12103,Florentin-la-Capelle,7,Rural à habitat très dispersé,282
4104,12104,Foissac,6,Rural à habitat dispersé,488
4105,12105,La Fouillade,6,Rural à habitat dispersé,1108
4106,12106,Gabriac,7,Rural à habitat très dispersé,534
4107,12107,Gaillac-d'Aveyron,7,Rural à habitat très dispersé,318
4108,12108,Galgan,7,Rural à habitat très dispersé,375
4109,12109,Gissac,7,Rural à habitat très dispersé,99
4110,12110,Golinhac,7,Rural à habitat très dispersé,325
4111,12111,Goutrens,7,Rural à habitat très dispersé,495
4112,12113,Gramond,6,Rural à habitat dispersé,506
4113,12115,L'Hospitalet-du-Larzac,6,Rural à habitat dispersé,290
4114,12116,Huparlac,7,Rural à habitat très dispersé,266
4115,12118,Lacroix-Barrez,7,Rural à habitat très dispersé,522
4116,12119,Laguiole,5,Bourgs ruraux,1234
4117,12120,Laissac-Sévérac l'Église,5,Bourgs ruraux,2147
4118,12121,Lanuéjouls,6,Rural à habitat dispersé,723
4119,12122,Lapanouse-de-Cernon,6,Rural à habitat dispersé,124
4120,12124,Lassouts,7,Rural à habitat très dispersé,306
4121,12125,Laval-Roquecezière,7,Rural à habitat très dispersé,278
4122,12127,Lédergues,7,Rural à habitat très dispersé,636
4123,12128,Lescure-Jaoul,7,Rural à habitat très dispersé,220
4124,12129,Lestrade-et-Thouels,7,Rural à habitat très dispersé,463
4125,12130,Livinhac-le-Haut,5,Bourgs ruraux,1127
4126,12131,La Loubière,6,Rural à habitat dispersé,1512
4127,12133,Luc-la-Primaube,5,Bourgs ruraux,6005
4128,12134,Lugan,6,Rural à habitat dispersé,347
4129,12135,Lunac,7,Rural à habitat très dispersé,441
4130,12136,Maleville,7,Rural à habitat très dispersé,938
4131,12137,Manhac,6,Rural à habitat dispersé,838
4132,12138,Marcillac-Vallon,5,Bourgs ruraux,1729
4133,12139,Marnhagues-et-Latour,7,Rural à habitat très dispersé,139
4134,12140,Martiel,6,Rural à habitat dispersé,988
4135,12141,Martrin,7,Rural à habitat très dispersé,222
4136,12142,Mayran,6,Rural à habitat dispersé,637
4137,12143,Mélagues,7,Rural à habitat très dispersé,62
4138,12144,Meljac,7,Rural à habitat très dispersé,125
4139,12145,Millau,2,Centres urbains intermédiaires,21979
4140,12146,Le Monastère,4,Ceintures urbaines,2284
4141,12147,Montagnol,7,Rural à habitat très dispersé,138
4142,12148,Montbazens,5,Bourgs ruraux,1407
4143,12149,Montclar,6,Rural à habitat dispersé,154
4144,12150,Monteils,6,Rural à habitat dispersé,502
4145,12151,Montézic,6,Rural à habitat dispersé,214
4146,12152,Montfranc,6,Rural à habitat dispersé,127
4147,12153,Montjaux,7,Rural à habitat très dispersé,421
4148,12154,Montlaur,6,Rural à habitat dispersé,619
4149,12155,Fondamente,7,Rural à habitat très dispersé,334
4150,12156,Montpeyroux,7,Rural à habitat très dispersé,532
4151,12157,Montrozier,5,Bourgs ruraux,1693
4152,12158,Montsalès,7,Rural à habitat très dispersé,327
4153,12159,Morlhon-le-Haut,7,Rural à habitat très dispersé,561
4154,12160,Mostuéjouls,6,Rural à habitat dispersé,317
4155,12161,Mouret,7,Rural à habitat très dispersé,545
4156,12162,Moyrazès,7,Rural à habitat très dispersé,1080
4157,12163,Murasson,7,Rural à habitat très dispersé,210
4158,12164,Mur-de-Barrez,6,Rural à habitat dispersé,701
4159,12165,Muret-le-Château,6,Rural à habitat dispersé,363
4160,12166,Murols,7,Rural à habitat très dispersé,115
4161,12167,Najac,7,Rural à habitat très dispersé,699
4162,12168,Nant,5,Bourgs ruraux,998
4163,12169,Naucelle,5,Bourgs ruraux,2007
4164,12170,Naussac,7,Rural à habitat très dispersé,370
4165,12171,Nauviale,6,Rural à habitat dispersé,584
4166,12172,Le Nayrac,7,Rural à habitat très dispersé,530
4167,12174,Olemps,4,Ceintures urbaines,3439
4168,12175,Ols-et-Rinhodes,7,Rural à habitat très dispersé,178
4169,12176,Onet-le-Château,2,Centres urbains intermédiaires,11665
4170,12177,Palmas d'Aveyron,6,Rural à habitat dispersé,1017
4171,12178,Paulhe,6,Rural à habitat dispersé,373
4172,12179,Peux-et-Couffouleux,7,Rural à habitat très dispersé,84
4173,12180,Peyreleau,6,Rural à habitat dispersé,73
4174,12181,Peyrusse-le-Roc,7,Rural à habitat très dispersé,214
4175,12182,Pierrefiche,6,Rural à habitat dispersé,279
4176,12183,Plaisance,7,Rural à habitat très dispersé,218
4177,12184,Pomayrols,7,Rural à habitat très dispersé,120
4178,12185,Pont-de-Salars,5,Bourgs ruraux,1639
4179,12186,Pousthomy,7,Rural à habitat très dispersé,211
4180,12187,Prades-d'Aubrac,7,Rural à habitat très dispersé,354
4181,12188,Prades-Salars,7,Rural à habitat très dispersé,316
4182,12189,Pradinas,7,Rural à habitat très dispersé,354
4183,12190,Prévinquières,7,Rural à habitat très dispersé,295
4184,12191,Privezac,6,Rural à habitat dispersé,322
4185,12192,Mounes-Prohencoux,7,Rural à habitat très dispersé,185
4186,12193,Pruines,7,Rural à habitat très dispersé,286
4187,12194,Quins,7,Rural à habitat très dispersé,848
4188,12195,Rebourguil,7,Rural à habitat très dispersé,274
4189,12197,Réquista,5,Bourgs ruraux,1983
4190,12198,Rieupeyroux,5,Bourgs ruraux,1949
4191,12199,Rignac,5,Bourgs ruraux,1991
4192,12200,Rivière-sur-Tarn,6,Rural à habitat dispersé,1039
4193,12201,Rodelle,7,Rural à habitat très dispersé,1067
4194,12202,Rodez,2,Centres urbains intermédiaires,24475
4195,12203,Roquefort-sur-Soulzon,6,Rural à habitat dispersé,554
4196,12204,La Roque-Sainte-Marguerite,7,Rural à habitat très dispersé,178
4197,12205,La Rouquette,6,Rural à habitat dispersé,775
4198,12206,Roussennac,6,Rural à habitat dispersé,637
4199,12207,Rullac-Saint-Cirq,7,Rural à habitat très dispersé,345
4200,12208,Saint-Affrique,3,Petites villes,8023
4201,12209,Saint-Amans-des-Cots,6,Rural à habitat dispersé,749
4202,12210,Saint-André-de-Najac,7,Rural à habitat très dispersé,454
4203,12211,Saint-André-de-Vézines,7,Rural à habitat très dispersé,134
4204,12212,Saint-Beaulize,6,Rural à habitat dispersé,88
4205,12213,Saint-Beauzély,6,Rural à habitat dispersé,616
4206,12214,Saint-Chély-d'Aubrac,7,Rural à habitat très dispersé,521
4207,12215,Saint-Christophe-Vallon,6,Rural à habitat dispersé,1160
4208,12216,Saint-Côme-d'Olt,6,Rural à habitat dispersé,1400
4209,12217,Sainte-Croix,7,Rural à habitat très dispersé,745
4210,12219,Sainte-Eulalie-d'Olt,6,Rural à habitat dispersé,376
4211,12220,Sainte-Eulalie-de-Cernon,6,Rural à habitat dispersé,288
4212,12221,Saint-Félix-de-Lunel,7,Rural à habitat très dispersé,339
4213,12222,Saint-Félix-de-Sorgues,6,Rural à habitat dispersé,195
4214,12223,Argences en Aubrac,6,Rural à habitat dispersé,1600
4215,12224,Saint Geniez d'Olt et d'Aubrac,5,Bourgs ruraux,2211
4216,12225,Saint-Georges-de-Luzençon,5,Bourgs ruraux,1617
4217,12226,Saint-Hippolyte,7,Rural à habitat très dispersé,427
4218,12227,Saint-Igest,7,Rural à habitat très dispersé,182
4219,12228,Saint-Izaire,7,Rural à habitat très dispersé,303
4220,12229,Saint-Jean-d'Alcapiès,6,Rural à habitat dispersé,254
4221,12230,Saint-Jean-Delnous,7,Rural à habitat très dispersé,403
4222,12231,Saint-Jean-du-Bruel,6,Rural à habitat dispersé,715
4223,12232,Saint-Jean-et-Saint-Paul,7,Rural à habitat très dispersé,279
4224,12233,Saint-Juéry,7,Rural à habitat très dispersé,293
4225,12234,Sainte-Juliette-sur-Viaur,6,Rural à habitat dispersé,613
4226,12235,Saint-Just-sur-Viaur,7,Rural à habitat très dispersé,206
4227,12236,Saint-Laurent-de-Lévézou,7,Rural à habitat très dispersé,154
4228,12237,Saint-Laurent-d'Olt,7,Rural à habitat très dispersé,645
4229,12238,Saint-Léons,7,Rural à habitat très dispersé,416
4230,12239,Saint-Martin-de-Lenne,6,Rural à habitat dispersé,315
4231,12240,Saint-Parthem,7,Rural à habitat très dispersé,403
4232,12241,Sainte-Radegonde,5,Bourgs ruraux,1751
4233,12242,Saint-Rémy,6,Rural à habitat dispersé,306
4234,12243,Saint-Rome-de-Cernon,5,Bourgs ruraux,948
4235,12244,Saint-Rome-de-Tarn,6,Rural à habitat dispersé,883
4236,12246,Saint-Santin,7,Rural à habitat très dispersé,538
4237,12247,Saint-Saturnin-de-Lenne,6,Rural à habitat dispersé,284
4238,12248,Saint-Sernin-sur-Rance,6,Rural à habitat dispersé,611
4239,12249,Saint-Sever-du-Moustier,7,Rural à habitat très dispersé,194
4240,12250,Saint-Symphorien-de-Thénières,7,Rural à habitat très dispersé,205
4241,12251,Saint-Victor-et-Melvieu,6,Rural à habitat dispersé,336
4242,12252,Salles-Courbatiès,6,Rural à habitat dispersé,418
4243,12253,Salles-Curan,6,Rural à habitat dispersé,1013
4244,12254,Salles-la-Source,6,Rural à habitat dispersé,2265
4245,12255,Salmiech,6,Rural à habitat dispersé,766
4246,12256,Salvagnac-Cajarc,7,Rural à habitat très dispersé,371
4247,12257,Causse-et-Diège,7,Rural à habitat très dispersé,788
4248,12258,La Salvetat-Peyralès,7,Rural à habitat très dispersé,982
4249,12259,Sanvensa,7,Rural à habitat très dispersé,648
4250,12260,Sauclières,7,Rural à habitat très dispersé,171
4251,12261,Saujac,7,Rural à habitat très dispersé,122
4252,12262,Sauveterre-de-Rouergue,6,Rural à habitat dispersé,711
4253,12263,Savignac,6,Rural à habitat dispersé,732
4254,12264,Sébazac-Concourès,5,Bourgs ruraux,3256
4255,12265,Sébrazac,7,Rural à habitat très dispersé,521
4256,12266,Ségur,7,Rural à habitat très dispersé,548
4257,12267,La Selve,7,Rural à habitat très dispersé,627
4258,12268,Sénergues,7,Rural à habitat très dispersé,421
4259,12269,La Serre,7,Rural à habitat très dispersé,126
4260,12270,Sévérac d'Aveyron,5,Bourgs ruraux,4069
4261,12272,Sonnac,6,Rural à habitat dispersé,519
4262,12273,Soulages-Bonneval,6,Rural à habitat dispersé,291
4263,12274,Sylvanès,7,Rural à habitat très dispersé,112
4264,12275,Tauriac-de-Camarès,7,Rural à habitat très dispersé,36
4265,12276,Tauriac-de-Naucelle,7,Rural à habitat très dispersé,362
4266,12277,Taussac,7,Rural à habitat très dispersé,530
4267,12278,Tayrac,7,Rural à habitat très dispersé,183
4268,12280,Thérondels,7,Rural à habitat très dispersé,407
4269,12281,Toulonjac,6,Rural à habitat dispersé,740
4270,12282,Tournemire,6,Rural à habitat dispersé,425
4271,12283,Trémouilles,7,Rural à habitat très dispersé,485
4272,12284,Le Truel,7,Rural à habitat très dispersé,345
4273,12286,Vabres-l'Abbaye,5,Bourgs ruraux,1206
4274,12287,Vailhourles,7,Rural à habitat très dispersé,636
4275,12288,Valady,6,Rural à habitat dispersé,1593
4276,12289,Valzergues,6,Rural à habitat dispersé,206
4277,12290,Vaureilles,7,Rural à habitat très dispersé,489
4278,12291,Verrières,7,Rural à habitat très dispersé,403
4279,12292,Versols-et-Lapeyre,6,Rural à habitat dispersé,417
4280,12293,Veyreau,6,Rural à habitat dispersé,137
4281,12294,Vézins-de-Lévézou,7,Rural à habitat très dispersé,656
4282,12295,Viala-du-Pas-de-Jaux,6,Rural à habitat dispersé,98
4283,12296,Viala-du-Tarn,7,Rural à habitat très dispersé,529
4284,12297,Le Vibal,7,Rural à habitat très dispersé,510
4285,12298,Villecomtal,6,Rural à habitat dispersé,415
4286,12299,Villefranche-de-Panat,6,Rural à habitat dispersé,692
4287,12300,Villefranche-de-Rouergue,3,Petites villes,11602
4288,12301,Villeneuve,7,Rural à habitat très dispersé,1988
4289,12303,Vimenet,6,Rural à habitat dispersé,249
4290,12305,Viviez,5,Bourgs ruraux,1243
4291,12307,Curan,7,Rural à habitat très dispersé,295
4292,13001,Aix-en-Provence,1,Grands centres urbains,145133
4293,13002,Allauch,1,Grands centres urbains,21372
4294,13003,Alleins,3,Petites villes,2626
4295,13004,Arles,2,Centres urbains intermédiaires,50454
4296,13005,Aubagne,1,Grands centres urbains,47535
4297,13006,Aureille,5,Bourgs ruraux,1545
4298,13007,Auriol,4,Ceintures urbaines,12922
4299,13008,Aurons,6,Rural à habitat dispersé,563
4300,13009,La Barben,4,Ceintures urbaines,828
4301,13010,Barbentane,5,Bourgs ruraux,4192
4302,13011,Les Baux-de-Provence,6,Rural à habitat dispersé,342
4303,13012,Beaurecueil,6,Rural à habitat dispersé,593
4304,13013,Belcodène,5,Bourgs ruraux,1916
4305,13014,Berre-l'Étang,2,Centres urbains intermédiaires,13660
4306,13015,Bouc-Bel-Air,4,Ceintures urbaines,14838
4307,13016,La Bouilladisse,4,Ceintures urbaines,6270
4308,13017,Boulbon,5,Bourgs ruraux,1509
4309,13018,Cabannes,5,Bourgs ruraux,4439
4310,13019,Cabriès,4,Ceintures urbaines,9918
4311,13020,Cadolive,4,Ceintures urbaines,2168
4312,13021,Carry-le-Rouet,3,Petites villes,5690
4313,13022,Cassis,3,Petites villes,6905
4314,13023,Ceyreste,4,Ceintures urbaines,4729
4315,13024,Charleval,5,Bourgs ruraux,2669
4316,13025,Châteauneuf-le-Rouge,6,Rural à habitat dispersé,2380
4317,13026,Châteauneuf-les-Martigues,2,Centres urbains intermédiaires,17606
4318,13027,Châteaurenard,2,Centres urbains intermédiaires,16063
4319,13028,La Ciotat,2,Centres urbains intermédiaires,35993
4320,13029,Cornillon-Confoux,6,Rural à habitat dispersé,1437
4321,13030,Cuges-les-Pins,5,Bourgs ruraux,5244
4322,13031,La Destrousse,4,Ceintures urbaines,3768
4323,13032,Éguilles,3,Petites villes,8030
4324,13033,Ensuès-la-Redonne,5,Bourgs ruraux,5783
4325,13034,Eygalières,6,Rural à habitat dispersé,1740
4326,13035,Eyguières,3,Petites villes,6844
4327,13036,Eyragues,5,Bourgs ruraux,4496
4328,13037,La Fare-les-Oliviers,4,Ceintures urbaines,8744
4329,13038,Fontvieille,5,Bourgs ruraux,3544
4330,13039,Fos-sur-Mer,2,Centres urbains intermédiaires,15687
4331,13040,Fuveau,4,Ceintures urbaines,10161
4332,13041,Gardanne,2,Centres urbains intermédiaires,21521
4333,13042,Gémenos,4,Ceintures urbaines,6635
4334,13043,Gignac-la-Nerthe,2,Centres urbains intermédiaires,9887
4335,13044,Grans,4,Ceintures urbaines,5196
4336,13045,Graveson,3,Petites villes,4856
4337,13046,Gréasque,4,Ceintures urbaines,4271
4338,13047,Istres,2,Centres urbains intermédiaires,43626
4339,13048,Jouques,3,Petites villes,4406
4340,13049,Lamanon,5,Bourgs ruraux,2037
4341,13050,Lambesc,3,Petites villes,9909
4342,13051,Lançon-Provence,3,Petites villes,8941
4343,13052,Maillane,3,Petites villes,2667
4344,13053,Mallemort,3,Petites villes,6134
4345,13054,Marignane,2,Centres urbains intermédiaires,32384
4346,13055,Marseille,1,Grands centres urbains,870731
4347,13056,Martigues,1,Grands centres urbains,48574
4348,13057,Mas-Blanc-des-Alpilles,5,Bourgs ruraux,517
4349,13058,Maussane-les-Alpilles,5,Bourgs ruraux,2362
4350,13059,Meyrargues,5,Bourgs ruraux,3855
4351,13060,Meyreuil,4,Ceintures urbaines,5821
4352,13061,Saint-Pierre-de-Mézoargues,6,Rural à habitat dispersé,215
4353,13062,Mimet,4,Ceintures urbaines,4213
4354,13063,Miramas,2,Centres urbains intermédiaires,26428
4355,13064,Mollégès,5,Bourgs ruraux,2656
4356,13065,Mouriès,5,Bourgs ruraux,3410
4357,13066,Noves,5,Bourgs ruraux,5847
4358,13067,Orgon,4,Ceintures urbaines,2821
4359,13068,Paradou,5,Bourgs ruraux,2110
4360,13069,Pélissanne,2,Centres urbains intermédiaires,10487
4361,13070,La Penne-sur-Huveaune,1,Grands centres urbains,6519
4362,13071,Les Pennes-Mirabeau,4,Ceintures urbaines,21623
4363,13072,Peynier,5,Bourgs ruraux,3540
4364,13073,Peypin,4,Ceintures urbaines,5598
4365,13074,Peyrolles-en-Provence,3,Petites villes,5134
4366,13075,Plan-de-Cuques,1,Grands centres urbains,11649
4367,13076,Plan-d'Orgon,5,Bourgs ruraux,3515
4368,13077,Port-de-Bouc,1,Grands centres urbains,16651
4369,13078,Port-Saint-Louis-du-Rhône,2,Centres urbains intermédiaires,8424
4370,13079,Puyloubier,5,Bourgs ruraux,1783
4371,13080,Le Puy-Sainte-Réparade,5,Bourgs ruraux,5882
4372,13081,Rognac,4,Ceintures urbaines,12086
4373,13082,Rognes,5,Bourgs ruraux,4637
4374,13083,Rognonas,5,Bourgs ruraux,4058
4375,13084,La Roque-d'Anthéron,5,Bourgs ruraux,5426
4376,13085,Roquefort-la-Bédoule,4,Ceintures urbaines,6015
4377,13086,Roquevaire,4,Ceintures urbaines,8713
4378,13087,Rousset,5,Bourgs ruraux,4918
4379,13088,Le Rove,5,Bourgs ruraux,5145
4380,13089,Saint-Andiol,5,Bourgs ruraux,3346
4381,13090,Saint-Antonin-sur-Bayon,7,Rural à habitat très dispersé,123
4382,13091,Saint-Cannat,5,Bourgs ruraux,5638
4383,13092,Saint-Chamas,4,Ceintures urbaines,8591
4384,13093,Saint-Estève-Janson,6,Rural à habitat dispersé,379
4385,13094,Saint-Étienne-du-Grès,5,Bourgs ruraux,2497
4386,13095,Saint-Marc-Jaumegarde,6,Rural à habitat dispersé,1236
4387,13096,Saintes-Maries-de-la-Mer,5,Bourgs ruraux,2144
4388,13097,Saint-Martin-de-Crau,2,Centres urbains intermédiaires,13413
4389,13098,Saint-Mitre-les-Remparts,4,Ceintures urbaines,5820
4390,13099,Saint-Paul-lès-Durance,5,Bourgs ruraux,885
4391,13100,Saint-Rémy-de-Provence,3,Petites villes,9769
4392,13101,Saint-Savournin,4,Ceintures urbaines,3443
4393,13102,Saint-Victoret,2,Centres urbains intermédiaires,6631
4394,13103,Salon-de-Provence,2,Centres urbains intermédiaires,45386
4395,13104,Sausset-les-Pins,3,Petites villes,7581
4396,13105,Sénas,3,Petites villes,6894
4397,13106,Septèmes-les-Vallons,1,Grands centres urbains,11196
4398,13107,Simiane-Collongue,4,Ceintures urbaines,5808
4399,13108,Tarascon,2,Centres urbains intermédiaires,15811
4400,13109,Le Tholonet,6,Rural à habitat dispersé,2271
4401,13110,Trets,2,Centres urbains intermédiaires,10303
4402,13111,Vauvenargues,6,Rural à habitat dispersé,1007
4403,13112,Velaux,4,Ceintures urbaines,8582
4404,13113,Venelles,3,Petites villes,8400
4405,13114,Ventabren,4,Ceintures urbaines,5407
4406,13115,Vernègues,5,Bourgs ruraux,2028
4407,13116,Verquières,5,Bourgs ruraux,819
4408,13117,Vitrolles,2,Centres urbains intermédiaires,33333
4409,13118,Coudoux,4,Ceintures urbaines,3702
4410,13119,Carnoux-en-Provence,4,Ceintures urbaines,6498
4411,14001,Ablon,6,Rural à habitat dispersé,1212
4412,14003,Agy,6,Rural à habitat dispersé,304
4413,14005,Valambray,6,Rural à habitat dispersé,1723
4414,14006,Amayé-sur-Orne,6,Rural à habitat dispersé,1046
4415,14007,Amayé-sur-Seulles,7,Rural à habitat très dispersé,231
4416,14009,Amfreville,5,Bourgs ruraux,1356
4417,14011,Aurseulles,6,Rural à habitat dispersé,1894
4418,14012,Angerville,7,Rural à habitat très dispersé,192
4419,14014,Colomby-Anguerny,5,Bourgs ruraux,1206
4420,14015,Anisy,4,Ceintures urbaines,738
4421,14016,Annebault,6,Rural à habitat dispersé,484
4422,14019,Arganchy,6,Rural à habitat dispersé,219
4423,14020,Argences,3,Petites villes,3795
4424,14021,Arromanches-les-Bains,6,Rural à habitat dispersé,473
4425,14022,Asnelles,6,Rural à habitat dispersé,584
4426,14023,Asnières-en-Bessin,7,Rural à habitat très dispersé,68
4427,14024,Auberville,6,Rural à habitat dispersé,591
4428,14025,Aubigny,6,Rural à habitat dispersé,308
4429,14026,Audrieu,6,Rural à habitat dispersé,1109
4430,14027,Les Monts d'Aunay,5,Bourgs ruraux,4595
4431,14030,Authie,4,Ceintures urbaines,1696
4432,14032,Les Authieux-sur-Calonne,7,Rural à habitat très dispersé,275
