journey_id,time,journey_start_lon,journey_start_lat,cluster
7724565,17:00:00,2.044,48.791,26
7745094,17:00:00,2.045,48.791,26
7723743,17:00:00,2.623,48.945,13
7725803,17:00:00,2.499,48.823,17
7722721,17:00:00,2.78,48.875,0
7722805,17:00:00,2.327,48.934,25
7722754,17:00:00,2.535,49.001,18
7724104,17:00:00,2.364,48.824,11
7781996,17:00:00,2.218,48.787,22
7781985,17:00:00,2.373,48.748,1
7781968,17:00:00,2.38,48.767,1
7781954,17:00:00,2.327,48.81,11
7781949,17:00:00,2.621,48.851,6
7781946,17:00:00,2.282,48.849,22
7782209,17:00:00,2.252,48.925,8
7782071,17:00:00,1.993,48.783,2
7782086,17:00:00,2.078,48.766,26
7782077,17:00:00,2.118,48.888,28
7782076,17:00:00,2.213,48.78,22
7743108,17:00:00,2.321,48.906,25
7745765,17:00:00,2.273,48.896,25
7745731,17:00:00,2.268,48.822,22
7745678,17:00:00,2.56,49.089,18
7782230,17:00:00,2.347,48.758,1
7782156,17:00:00,2.548,48.838,6
7782176,17:00:00,2.197,49.007,3
7782180,17:00:00,1.913,48.992,9
7782183,17:00:00,2.708,48.836,0
7782186,17:00:00,1.867,48.968,9
7782188,17:00:00,2.353,48.751,1
7782190,17:00:00,1.967,48.816,2
7782194,17:00:00,2.786,48.861,0
7782196,17:00:00,2.501,49.04,18
7782203,17:00:00,2.445,48.79,17
7782126,17:00:00,2.705,48.826,0
7782019,17:00:00,1.87,48.968,9
7782040,17:00:00,2.451,48.798,17
7782067,17:00:00,2.914,48.956,16
7782025,17:00:00,2.611,48.841,6
7782005,17:00:00,2.368,48.768,1
7782068,17:00:00,1.913,48.992,9
7782073,17:00:00,2.329,48.899,25
7781932,17:00:00,2.239,48.78,22
7782221,17:00:00,1.648,48.68,7
7782210,17:00:00,2.155,48.885,8
7781963,17:00:00,2.314,48.733,1
7781922,17:00:00,1.648,48.68,7
7745672,17:10:00,2.308,48.762,1
7724586,17:10:00,2.044,48.791,26
7745464,17:10:00,2.241,48.827,22
7723669,17:10:00,2.295,48.803,22
7722809,17:10:00,2.773,48.877,0
7724308,17:10:00,2.172,48.944,8
7723754,17:10:00,2.508,49.095,18
7723892,17:10:00,2.309,48.763,1
7735287,17:10:00,2.476,48.88,27
7723866,17:10:00,2.897,48.947,16
7724381,17:10:00,1.757,48.991,12
7745446,17:10:00,2.651,48.603,24
7744230,17:10:00,2.555,49.009,18
7743123,17:10:00,2.266,48.894,25
7724570,17:10:00,2.046,48.791,26
7723625,17:10:00,2.754,48.869,0
7724359,17:10:00,2.546,48.642,4
7743440,17:10:00,2.579,49.004,18
7782283,17:10:00,2.314,48.733,1
7723708,17:10:00,2.5,49.041,18
7782251,17:10:00,2.011,48.8,26
7782254,17:10:00,2.214,48.908,8
7782261,17:10:00,2.377,48.826,11
7782277,17:10:00,1.87,48.968,9
7782262,17:10:00,2.569,48.966,18
7745758,17:10:00,2.589,48.85,6
7745015,17:10:00,2.16,48.801,14
7745760,17:10:00,2.295,48.854,25
7724316,17:10:00,2.172,48.944,8
7724587,17:10:00,2.873,48.956,16
7724552,17:10:00,2.873,48.956,16
7726773,17:10:00,2.231,48.892,8
7723824,17:10:00,2.371,48.737,1
7744220,17:10:00,2.279,48.826,22
7745789,17:10:00,2.167,49.006,3
7782245,17:10:00,2.651,48.604,24
7724111,17:10:00,2.65,48.605,24
7745627,17:10:00,2.559,49.012,18
7724376,17:10:00,2.22,48.787,22
7723722,17:10:00,2.295,48.8,22
7723601,17:10:00,2.062,48.941,28
7745791,17:10:00,2.424,48.903,27
7743536,17:10:00,2.453,48.796,17
7745665,17:10:00,2.527,48.992,18
7745793,17:10:00,2.21,48.785,22
7743156,17:10:00,2.303,48.94,25
7782344,17:10:00,2.064,48.784,26
7724441,17:10:00,2.37,48.919,25
7744671,17:10:00,2.514,48.984,18
7744184,17:10:00,2.555,49.009,18
7723644,17:10:00,2.28,48.828,22
7743117,17:10:00,2.585,48.836,6
7722782,17:10:00,2.781,48.876,0
7722781,17:10:00,2.781,48.876,0
7745763,17:10:00,2.317,48.751,1
7745738,17:10:00,2.213,48.859,8
7743124,17:10:00,2.218,48.787,22
7743375,17:10:00,2.788,48.844,0
7724332,17:10:00,2.172,48.944,8
7722816,17:10:00,2.568,48.855,6
7724204,17:10:00,2.085,49.006,15
7723648,17:10:00,2.651,48.605,24
7722775,17:10:00,2.781,48.876,0
7724548,17:10:00,2.873,48.956,16
7745784,17:10:00,2.026,49.049,15
7745060,17:10:00,2.779,48.851,0
7745764,17:10:00,2.295,48.854,25
7745780,17:10:00,2.754,48.868,0
7745759,17:10:00,2.589,48.85,6
7744016,17:10:00,2.355,48.749,1
7745783,17:10:00,2.477,48.861,27
7782249,17:10:00,1.913,48.992,9
7723946,17:10:00,2.172,48.889,8
7782287,17:10:00,2.372,48.821,11
7723596,17:10:00,2.352,48.745,1
7743550,17:10:00,2.036,48.973,28
7724373,17:10:00,2.219,48.786,22
7724300,17:10:00,2.254,48.912,8
7743539,17:10:00,2.24,48.774,22
7745773,17:10:00,2.075,49.015,15
7745767,17:10:00,2.075,49.015,15
7745757,17:10:00,2.316,48.751,1
7723762,17:10:00,2.07,48.771,26
7726774,17:10:00,2.231,48.892,8
7726779,17:10:00,2.231,48.892,8
7723639,17:10:00,2.651,48.605,24
7745762,17:10:00,2.075,49.015,15
7743132,17:10:00,2.503,48.975,18
7782284,17:10:00,2.222,48.841,22
7724366,17:10:00,2.37,48.919,25
7723829,17:10:00,2.127,48.831,14
7782292,17:10:00,2.627,48.838,6
7745675,17:10:00,2.275,48.9,25
7782295,17:10:00,2.583,48.595,4
7782307,17:10:00,2.422,48.855,27
7782329,17:10:00,2.229,48.777,22
7782318,17:10:00,2.443,48.98,5
7745788,17:10:00,2.329,48.917,25
7745786,17:10:00,2.367,48.88,11
7745769,17:10:00,2.296,48.837,22
7782297,17:10:00,2.785,48.872,0
7782252,17:10:00,1.823,48.646,21
7782317,17:10:00,2.076,49.039,15
7723726,17:20:00,2.386,49.004,5
7745779,17:20:00,2.42,48.834,27
7782342,17:20:00,2.223,48.827,22
7743119,17:20:00,2.419,48.834,27
7743537,17:20:00,2.453,48.796,17
7723772,17:20:00,2.316,48.77,1
7723935,17:20:00,2.349,48.793,1
7725505,17:20:00,1.713,48.978,12
7724188,17:20:00,2.349,48.793,1
7724292,17:20:00,2.223,48.894,8
7724257,17:20:00,2.213,48.895,8
7724268,17:20:00,2.211,48.895,8
7782399,17:20:00,2.25,48.845,22
7782415,17:20:00,2.689,48.407,23
7782424,17:20:00,2.037,48.941,28
7782375,17:20:00,2.175,48.886,8
7782379,17:20:00,2.216,48.782,22
7744336,17:20:00,2.675,48.828,6
7745807,17:20:00,2.277,48.831,22
7743962,17:20:00,2.675,48.828,6
7745787,17:20:00,2.28,48.828,22
7745809,17:20:00,2.392,48.95,5
7745802,17:20:00,2.603,48.624,4
7743975,17:20:00,2.326,48.809,11
7723724,17:20:00,2.215,48.987,3
7724148,17:20:00,2.215,48.782,22
7724288,17:20:00,2.753,48.835,0
7743372,17:20:00,2.083,49.035,15
7745805,17:20:00,2.125,48.83,14
7744208,17:20:00,2.217,48.896,8
7743866,17:20:00,2.676,48.828,6
7724199,17:20:00,2.137,49.059,15
7743632,17:20:00,1.978,48.791,2
7724248,17:20:00,2.137,49.059,15
7745700,17:20:00,2.753,48.834,0
7744191,17:20:00,2.216,48.877,8
7745804,17:20:00,2.385,49.004,5
7726848,17:20:00,2.358,48.765,1
7782468,17:20:00,2.104,48.801,14
7782463,17:20:00,2.343,48.758,1
7782449,17:20:00,2.485,48.852,27
7782459,17:20:00,2.24,48.835,22
7782451,17:20:00,2.552,48.628,4
7782452,17:20:00,2.548,48.838,6
7782453,17:20:00,2.567,48.587,4
7745813,17:20:00,2.519,48.355,20
7742626,17:20:00,1.922,48.998,9
7745386,17:20:00,2.069,48.799,26
7735211,17:20:00,1.981,49.143,15
7723858,17:20:00,2.255,48.894,8
7782460,17:20:00,2.174,48.895,8
7745825,17:20:00,2.406,48.842,11
7745824,17:20:00,2.751,48.452,23
7745790,17:20:00,2.278,48.785,22
7743196,17:20:00,2.312,48.938,25
7724097,17:20:00,2.41,49.011,5
7724596,17:20:00,2.159,48.801,14
7724346,17:20:00,2.544,48.62,4
7743137,17:20:00,2.5,49.005,18
7724083,17:20:00,2.348,48.794,1
7782383,17:20:00,2.444,48.86,27
7744810,17:20:00,2.513,48.982,18
7723840,17:20:00,2.653,48.613,24
7724296,17:20:00,2.222,48.894,8
7744733,17:20:00,2.434,48.809,17
7745801,17:20:00,2.483,48.78,17
7745776,17:20:00,2.502,49.041,18
7745810,17:20:00,2.362,48.787,1
7743917,17:20:00,2.149,49.035,15
7743650,17:20:00,2.635,48.823,6
7745756,17:20:00,2.43,48.8,17
7782404,17:20:00,2.585,48.838,6
7782372,17:20:00,2.705,48.412,23
7745822,17:20:00,2.753,48.451,23
7743407,17:20:00,2.129,48.808,14
7744177,17:20:00,2.226,48.893,8
7745811,17:20:00,2.519,48.355,20
7745771,17:20:00,2.054,48.756,26
7782435,17:20:00,2.548,48.838,6
7723865,17:20:00,2.254,48.893,8
7723851,17:20:00,2.255,48.894,8
7724448,17:20:00,2.227,48.82,22
7744070,17:20:00,2.218,48.782,22
7782450,17:20:00,2.552,48.628,4
7782447,17:20:00,1.973,48.79,2
7782440,17:20:00,2.178,48.785,14
7782407,17:20:00,2.31,48.897,25
7782371,17:20:00,2.541,48.619,4
7782353,17:20:00,2.717,48.414,23
7745618,17:20:00,2.531,49.008,18
7725653,17:30:00,2.263,48.8,22
7724118,17:30:00,2.463,48.967,18
7723774,17:30:00,2.476,48.88,27
7745827,17:30:00,2.066,49.033,15
7745806,17:30:00,2.374,48.921,25
7744015,17:30:00,2.149,49.035,15
7745841,17:30:00,1.825,48.641,21
7783153,17:30:00,2.544,48.53,24
7783154,17:30:00,2.535,49.002,18
7783160,17:30:00,2.214,48.909,8
7724213,17:30:00,2.467,48.859,27
7724209,17:30:00,2.467,48.859,27
7725608,17:30:00,1.627,48.993,12
7724206,17:30:00,2.467,48.859,27
7725575,17:30:00,1.61,49.0,12
7723995,17:30:00,2.651,48.605,24
7724200,17:30:00,2.138,49.058,15
7724005,17:30:00,2.317,48.938,25
7743794,17:30:00,2.2,49.026,3
7743437,17:30:00,2.675,48.828,6
7743103,17:30:00,2.549,48.839,6
7724604,17:30:00,2.192,48.902,8
7725728,17:30:00,2.491,48.853,27
7725616,17:30:00,2.272,48.91,25
7745725,17:30:00,2.322,48.809,11
7724350,17:30:00,1.979,48.791,2
7743186,17:30:00,2.236,48.836,22
7783175,17:30:00,2.076,49.039,15
7743147,17:30:00,2.357,48.794,1
7783171,17:30:00,2.561,49.009,18
7745837,17:30:00,2.639,48.65,4
7745823,17:30:00,2.483,48.78,17
7745835,17:30:00,2.794,48.838,0
7783163,17:30:00,2.002,48.777,26
7783246,17:30:00,2.267,48.827,22
7783254,17:30:00,2.956,48.396,23
7783266,17:30:00,2.629,48.975,13
7783335,17:30:00,2.046,49.054,15
7783353,17:30:00,2.065,48.784,26
7783366,17:30:00,2.075,48.899,28
7783212,17:30:00,2.225,48.783,22
7783205,17:30:00,2.642,48.975,13
7743206,17:30:00,2.371,48.836,11
7783213,17:30:00,2.194,48.901,8
7724221,17:30:00,2.657,48.614,24
7744381,17:30:00,2.612,48.744,6
7783202,17:30:00,2.222,48.774,22
7724379,17:30:00,1.961,48.828,2
7724377,17:30:00,1.961,48.828,2
7725777,17:30:00,2.517,48.826,17
7724601,17:30:00,2.192,48.902,8
7783196,17:30:00,2.514,48.973,18
7743195,17:30:00,2.15,49.035,15
7783320,17:30:00,2.237,48.892,8
7783319,17:30:00,2.359,48.744,1
7783261,17:30:00,2.059,48.788,26
7783322,17:30:00,2.485,48.852,27
7783323,17:30:00,2.257,48.847,22
7783216,17:30:00,2.902,48.956,16
7783217,17:30:00,2.517,49.003,18
7783218,17:30:00,2.582,48.844,6
7783229,17:30:00,2.182,48.778,14
7783231,17:30:00,2.229,48.777,22
7783234,17:30:00,2.308,48.838,11
7783240,17:30:00,2.23,48.829,22
7783334,17:30:00,1.972,48.791,2
7783290,17:30:00,2.276,49.151,3
7783321,17:30:00,1.922,48.998,9
7783300,17:30:00,1.943,48.755,2
7783360,17:30:00,2.514,48.973,18
7745852,17:30:00,2.78,48.908,0
7745832,17:30:00,2.414,48.857,27
7783256,17:30:00,2.951,48.398,23
7783375,17:30:00,2.214,48.909,8
7783267,17:30:00,2.041,48.933,28
7743954,17:30:00,2.192,48.902,8
7744416,17:30:00,2.578,49.003,18
7724092,17:30:00,2.463,48.967,18
7745826,17:30:00,2.066,49.033,15
7745831,17:30:00,2.066,49.033,15
7723909,17:30:00,2.033,49.05,15
7724254,17:30:00,1.974,48.79,2
7783142,17:30:00,1.981,48.795,2
7725717,17:30:00,1.978,48.79,2
7724056,17:30:00,2.388,48.823,11
7724061,17:30:00,2.356,48.765,1
7724529,17:30:00,2.193,48.903,8
7745808,17:30:00,2.374,48.921,25
7745842,17:30:00,2.483,48.78,17
7783152,17:30:00,2.548,48.665,4
7783151,17:30:00,2.488,49.011,18
7783164,17:30:00,2.466,48.967,18
7724554,17:30:00,2.779,48.909,0
7745754,17:30:00,2.325,48.804,11
7744324,17:30:00,2.424,48.903,27
7783313,17:30:00,1.748,48.992,12
7783365,17:30:00,2.654,48.533,24
7783339,17:30:00,2.078,48.766,26
7783382,17:30:00,2.409,48.896,27
7783255,17:30:00,2.951,48.398,23
7745844,17:30:00,2.568,48.617,4
7744221,17:30:00,2.615,48.722,4
7745686,17:30:00,1.922,48.999,9
7743619,17:30:00,2.081,49.035,15
7743207,17:30:00,2.191,48.902,8
7745753,17:30:00,2.479,48.858,27
7743177,17:30:00,2.675,48.83,6
7745868,17:30:00,2.195,48.911,8
7745854,17:30:00,2.219,48.783,22
7745669,17:30:00,2.369,48.814,11
7744453,17:30:00,2.259,48.886,8
7783284,17:30:00,2.035,48.791,26
7745857,17:40:00,2.635,48.823,6
7745839,17:40:00,1.751,48.982,12
7743197,17:40:00,2.22,48.786,22
7744522,17:40:00,2.389,48.822,11
7745223,17:40:00,2.465,48.783,17
7743618,17:40:00,2.465,48.783,17
7724405,17:40:00,2.47,48.861,27
7724401,17:40:00,2.47,48.861,27
7723983,17:40:00,2.725,48.846,0
7724289,17:40:00,2.671,48.902,0
7743752,17:40:00,2.094,48.898,28
7724345,17:40:00,2.469,48.86,27
7724283,17:40:00,2.239,48.774,22
7743949,17:40:00,2.315,48.801,11
7745375,17:40:00,2.558,48.524,24
7744743,17:40:00,2.261,48.801,22
7743337,17:40:00,1.938,48.826,2
7783395,17:40:00,2.043,49.054,15
7724149,17:40:00,2.031,49.041,15
7724541,17:40:00,2.031,49.041,15
7725599,17:40:00,2.133,48.799,14
7725799,17:40:00,2.561,48.519,24
7724573,17:40:00,2.133,48.799,14
7724575,17:40:00,2.133,48.799,14
7725624,17:40:00,2.459,48.965,18
7724178,17:40:00,2.239,48.778,22
7743098,17:40:00,2.213,48.783,22
7725694,17:40:00,2.329,48.911,25
7725692,17:40:00,2.33,48.912,25
7745692,17:40:00,2.629,48.825,6
7745883,17:40:00,2.672,48.828,6
7724458,17:40:00,2.685,48.873,0
7783430,17:40:00,2.079,49.036,15
7745860,17:40:00,2.519,48.826,17
7743288,17:40:00,2.459,48.965,18
7783415,17:40:00,2.194,48.901,8
7745400,17:40:00,2.313,48.734,1
7743225,17:40:00,2.178,49.015,3
7743672,17:40:00,2.499,48.762,17
7745879,17:40:00,2.195,48.911,8
7783396,17:40:00,2.6,48.851,6
7745855,17:40:00,2.78,48.908,0
7724351,17:40:00,2.244,48.833,22
7724321,17:40:00,2.244,48.833,22
7725831,17:40:00,2.419,48.968,5
7724511,17:40:00,2.451,48.798,17
7724192,17:40:00,2.403,48.757,1
7725825,17:40:00,2.419,48.968,5
7724591,17:40:00,2.635,48.825,6
7743188,17:40:00,1.979,48.801,2
7745870,17:40:00,2.095,49.026,15
7783443,17:40:00,2.576,48.843,6
7783436,17:40:00,2.24,48.835,22
7783452,17:40:00,2.254,48.834,22
7783441,17:40:00,2.586,48.84,6
7783470,17:40:00,2.076,49.039,15
7743575,17:40:00,2.464,48.783,17
7745750,17:40:00,2.479,48.858,27
7724040,17:40:00,1.995,48.768,2
7724470,17:40:00,2.295,48.805,22
7724469,17:40:00,2.295,48.805,22
7726627,17:40:00,2.214,48.955,3
7723976,17:40:00,1.984,48.766,2
7724143,17:40:00,2.364,48.88,11
7745761,17:40:00,2.48,48.858,27
7743169,17:40:00,2.22,48.786,22
7724177,17:40:00,2.239,48.778,22
7725681,17:40:00,2.329,48.911,25
7743563,17:40:00,2.306,48.94,25
7724002,17:40:00,2.725,48.846,0
7726628,17:40:00,2.214,48.955,3
7745881,17:40:00,2.486,48.78,17
7783421,17:40:00,2.539,48.727,4
7745850,17:40:00,2.49,48.853,27
7745851,17:40:00,2.3,48.797,22
7745892,17:40:00,2.208,48.941,8
7743584,17:40:00,2.499,48.762,17
7745876,17:40:00,2.295,48.805,22
7743615,17:40:00,2.499,48.762,17
7744362,17:40:00,2.618,48.723,4
7744961,17:40:00,2.192,48.902,8
7745723,17:40:00,1.93,48.82,2
7745878,17:40:00,2.295,48.805,22
7783391,17:40:00,1.816,48.802,7
7724551,17:40:00,1.98,48.801,2
7724457,17:40:00,2.685,48.873,0
7743559,17:40:00,2.3,48.929,25
7743224,17:40:00,2.178,49.015,3
7743918,17:40:00,2.24,48.877,8
7724227,17:40:00,2.239,48.778,22
7724459,17:40:00,2.685,48.873,0
7745884,17:40:00,2.488,48.779,17
7745888,17:40:00,2.34,48.797,1
7743627,17:40:00,2.24,48.779,22
7745882,17:40:00,2.488,48.779,17
7783473,17:40:00,2.28,48.994,3
7744325,17:40:00,2.634,48.515,24
7745897,17:40:00,2.407,48.757,1
7783440,17:40:00,2.044,48.787,26
7735203,17:40:00,2.379,48.836,11
7724464,17:40:00,2.339,48.862,11
7724395,17:40:00,2.34,48.797,1
7724317,17:40:00,2.244,48.833,22
7745890,17:50:00,2.602,48.568,24
7783553,17:50:00,2.191,48.891,8
7745904,17:50:00,2.453,48.796,17
7745896,17:50:00,2.215,48.784,22
7725528,17:50:00,2.409,48.882,27
7725527,17:50:00,2.409,48.882,27
7726020,17:50:00,1.978,48.791,2
7743572,17:50:00,2.324,48.807,11
7724549,17:50:00,1.978,48.791,2
7725530,17:50:00,2.41,48.882,27
7725525,17:50:00,2.409,48.882,27
7725757,17:50:00,2.602,48.568,24
7725753,17:50:00,2.602,48.569,24
7725496,17:50:00,2.624,48.852,6
7725824,17:50:00,2.419,48.968,5
7725935,17:50:00,2.271,48.835,22
7725610,17:50:00,2.082,48.761,26
7724594,17:50:00,2.41,48.882,27
7725540,17:50:00,2.175,49.005,3
7744823,17:50:00,2.549,48.841,6
7744234,17:50:00,2.386,48.75,1
7743209,17:50:00,2.535,49.089,18
7743238,17:50:00,2.162,48.99,3
7745918,17:50:00,1.892,48.78,2
7745913,17:50:00,2.579,48.725,4
7745912,17:50:00,2.273,48.836,22
7783506,17:50:00,2.528,48.991,18
7783515,17:50:00,1.942,48.745,2
7783509,17:50:00,2.073,49.041,15
7783508,17:50:00,2.21,48.785,22
7726197,17:50:00,2.355,48.918,25
7725563,17:50:00,2.057,48.788,26
7724260,17:50:00,2.09,49.013,15
7725843,17:50:00,2.89,48.606,10
7743233,17:50:00,2.099,48.78,26
7725842,17:50:00,2.89,48.606,10
7745288,17:50:00,2.492,48.855,27
7725558,17:50:00,2.075,49.031,15
7783527,17:50:00,1.969,48.763,2
7743212,17:50:00,1.978,48.79,2
7724303,17:50:00,2.235,48.963,3
7783534,17:50:00,2.334,48.76,1
7725665,17:50:00,2.455,48.907,27
7745853,17:50:00,1.903,48.814,2
7744014,17:50:00,2.447,48.726,17
7725752,17:50:00,2.602,48.569,24
7725497,17:50:00,2.54,48.727,4
7745046,17:50:00,2.539,48.727,4
7744524,17:50:00,2.45,48.985,18
7725551,17:50:00,2.538,48.618,4
7783465,17:50:00,1.953,48.798,2
7745898,17:50:00,2.313,48.734,1
7743860,17:50:00,2.494,48.769,17
7725529,17:50:00,2.41,48.882,27
7783499,17:50:00,2.229,48.777,22
7783507,17:50:00,2.217,48.781,22
7744312,17:50:00,2.045,48.791,26
7744511,17:50:00,1.946,48.757,2
7743182,17:50:00,2.765,48.879,0
7743749,17:50:00,2.149,49.035,15
7745894,17:50:00,2.315,48.817,11
7725498,17:50:00,2.624,48.852,6
7725367,17:50:00,2.624,48.852,6
7745917,17:50:00,2.891,48.606,10
7745812,17:50:00,2.325,48.809,11
7745150,17:50:00,1.922,48.998,9
7743654,17:50:00,2.24,48.897,8
7745900,17:50:00,1.982,48.795,2
7783521,17:50:00,2.247,48.832,22
7783494,17:50:00,2.303,48.936,25
7744584,17:50:00,2.323,48.875,25
7743520,17:50:00,2.401,48.879,27
7725573,17:50:00,2.486,48.74,17
7743217,17:50:00,2.436,48.913,27
7724635,17:50:00,2.546,48.84,6
7743803,17:50:00,2.374,48.802,1
7725593,17:50:00,2.358,48.834,11
7725690,17:50:00,2.65,48.533,24
7725687,17:50:00,2.65,48.533,24
7726284,17:50:00,2.472,48.764,17
7724581,17:50:00,2.455,48.907,27
7783550,17:50:00,2.431,48.941,27
7783541,17:50:00,2.205,48.989,3
7783554,17:50:00,1.953,48.798,2
7783549,17:50:00,1.845,48.972,9
7745903,17:50:00,2.09,49.013,15
7745929,17:50:00,2.233,48.96,3
7744348,17:50:00,2.084,48.712,26
7745899,17:50:00,2.602,48.568,24
7744535,17:50:00,2.397,48.819,11
7745402,17:50:00,2.313,48.734,1
7724531,17:50:00,1.891,48.781,2
7725650,17:50:00,2.701,49.062,13
7743178,17:50:00,2.193,48.903,8
7742622,17:50:00,2.41,48.882,27
7724540,18:00:00,2.419,48.902,27
7745877,18:00:00,2.133,48.799,14
7745378,18:00:00,2.215,48.784,22
7745942,18:00:00,2.341,48.923,25
7783579,18:00:00,1.907,48.992,9
7783556,18:00:00,2.247,48.891,8
7783578,18:00:00,2.308,48.762,1
7783576,18:00:00,2.329,48.899,25
7743947,18:00:00,2.413,48.901,27
7724534,18:00:00,2.055,48.787,26
7725679,18:00:00,2.057,48.788,26
7726505,18:00:00,2.302,48.756,1
7726157,18:00:00,2.505,48.974,18
7725960,18:00:00,2.27,48.984,3
7745018,18:00:00,2.084,48.712,26
7725936,18:00:00,2.784,48.853,0
7724520,18:00:00,2.068,48.966,28
7724427,18:00:00,2.373,48.809,11
7725716,18:00:00,2.216,48.788,22
7725675,18:00:00,2.284,48.866,25
7724450,18:00:00,2.409,48.846,11
7725725,18:00:00,2.651,48.605,24
7724468,18:00:00,2.376,48.987,5
7725791,18:00:00,2.377,48.897,25
7726277,18:00:00,1.913,48.975,9
7726294,18:00:00,1.913,48.975,9
7783590,18:00:00,2.042,48.788,26
7725676,18:00:00,2.396,48.897,27
7783589,18:00:00,2.011,48.8,26
7726493,18:00:00,2.302,48.756,1
7726275,18:00:00,2.302,48.756,1
7725948,18:00:00,2.34,48.867,11
7783584,18:00:00,2.509,48.972,18
7724445,18:00:00,2.35,48.93,25
7724564,18:00:00,2.095,48.784,26
7725784,18:00:00,1.951,48.807,2
7724560,18:00:00,2.359,48.936,25
7745938,18:00:00,2.782,48.854,0
7783742,18:00:00,2.362,48.81,11
7783734,18:00:00,2.471,48.765,17
7783815,18:00:00,2.354,48.75,1
7783607,18:00:00,2.221,48.843,22
7783606,18:00:00,2.333,48.772,1
7725583,18:00:00,2.212,48.861,8
7783600,18:00:00,2.052,48.789,26
7783601,18:00:00,2.229,48.777,22
7783603,18:00:00,2.052,48.789,26
7783591,18:00:00,2.21,48.785,22
7783592,18:00:00,2.21,48.785,22
7727202,18:00:00,2.425,48.851,27
7727002,18:00:00,2.425,48.851,27
7726293,18:00:00,1.913,48.975,9
7783675,18:00:00,2.251,48.888,8
7783668,18:00:00,2.883,48.96,16
7783655,18:00:00,2.564,48.849,6
7783649,18:00:00,2.172,48.89,8
7783648,18:00:00,2.191,48.777,14
7783642,18:00:00,2.064,48.784,26
7783634,18:00:00,2.651,48.604,24
7783633,18:00:00,2.454,48.799,17
7783626,18:00:00,2.233,48.832,22
7783625,18:00:00,2.213,48.782,22
7783620,18:00:00,2.525,48.989,18
7783707,18:00:00,2.252,48.836,22
7783731,18:00:00,2.218,48.787,22
7783716,18:00:00,1.981,48.795,2
7783810,18:00:00,2.208,48.78,22
7783669,18:00:00,2.548,49.009,18
7744120,18:00:00,2.651,48.603,24
7743231,18:00:00,2.249,48.886,8
7783841,18:00:00,2.052,48.789,26
7783839,18:00:00,2.52,48.867,27
7783832,18:00:00,2.582,48.837,6
7783830,18:00:00,2.079,48.839,26
7783829,18:00:00,2.709,48.83,0
7783828,18:00:00,1.578,49.037,12
7783823,18:00:00,2.238,48.832,22
7783821,18:00:00,2.23,48.829,22
7783787,18:00:00,1.697,48.981,12
7783776,18:00:00,2.104,48.785,14
7783773,18:00:00,2.248,48.776,22
7783769,18:00:00,2.218,48.896,8
7783750,18:00:00,2.784,48.841,0
7783699,18:00:00,2.496,48.835,17
7783693,18:00:00,2.284,48.874,25
7783692,18:00:00,2.545,48.84,6
7783678,18:00:00,2.343,48.919,25
7783837,18:00:00,2.213,48.78,22
7783628,18:00:00,2.359,48.921,25
7783635,18:00:00,2.069,48.899,28
7743271,18:00:00,2.277,48.925,25
7745954,18:00:00,2.296,48.875,25
7783822,18:00:00,1.963,48.826,2
7783794,18:00:00,2.308,48.818,11
7783796,18:00:00,2.509,48.972,18
7783831,18:00:00,2.043,48.792,26
7783836,18:00:00,1.947,48.769,2
7724335,18:00:00,2.235,48.962,3
7724439,18:00:00,2.373,48.809,11
7724535,18:00:00,2.419,48.902,27
7726765,18:00:00,1.942,48.777,2
7745880,18:00:00,2.133,48.799,14
7743213,18:00:00,2.244,48.931,8
7743172,18:00:00,2.542,48.842,6
7745934,18:00:00,2.486,48.74,17
7724483,18:00:00,2.053,48.787,26
7783570,18:00:00,2.195,48.897,8
7783575,18:00:00,2.194,48.901,8
7745919,18:00:00,2.764,48.747,0
7745944,18:00:00,2.771,48.764,0
7745345,18:00:00,2.215,48.784,22
7745337,18:00:00,2.215,48.784,22
7743547,18:00:00,2.41,48.882,27
7743242,18:00:00,2.313,48.734,1
7724585,18:00:00,1.942,48.845,2
7726015,18:00:00,2.302,48.756,1
7743201,18:00:00,2.047,48.794,26
7724620,18:00:00,2.648,48.603,24
7726683,18:00:00,2.781,48.853,0
7724449,18:00:00,2.35,48.93,25
7724558,18:00:00,2.095,48.784,26
7725543,18:00:00,2.454,48.819,17
7725524,18:00:00,2.334,48.896,25
7725519,18:00:00,2.334,48.896,25
7783593,18:00:00,2.284,48.874,25
7783709,18:00:00,2.274,48.902,25
7783817,18:00:00,2.052,48.789,26
7783740,18:00:00,2.4,48.822,11
7783744,18:00:00,2.22,48.784,22
7783833,18:00:00,2.037,48.794,26
7745961,18:00:00,2.449,48.811,17
7743205,18:00:00,2.05,48.787,26
7745953,18:00:00,2.407,48.989,5
7745958,18:00:00,2.424,48.903,27
7783696,18:00:00,1.816,48.802,7
7783808,18:00:00,2.04,49.054,15
7783889,18:00:00,2.23,48.829,22
7783630,18:00:00,2.221,48.843,22
7783631,18:00:00,2.295,48.898,25
7783652,18:00:00,2.328,48.753,1
7783667,18:00:00,2.01,48.772,26
7783681,18:00:00,2.489,48.771,17
7783687,18:00:00,2.184,48.892,8
7783746,18:00:00,2.217,48.909,8
7783749,18:00:00,2.276,48.833,22
